Stn_COMID,Stn_Name,COMID,latitude,longitude,PIXEL_ID,PERC_AREA,geometry
82042777,07AA002,82042973,53.125,-118.625,5099,1.32,"POLYGON ((-118.6454166666667 53, -118.6454166666667 53.00041666666668, -118.6445833333333 53.00041666666668, -118.6445833333333 53.00458333333334, -118.6479166666667 53.00458333333334, -118.6479166666667 53.00541666666668, -118.64875 53.00541666666668, -118.64875 53.00708333333335, -118.6495833333334 53.00708333333335, -118.6495833333334 53.00791666666668, -118.6504166666667 53.00791666666668, -118.6504166666667 53.00875000000001, -118.65125 53.00875000000001, -118.65125 53.00958333333335, -118.6520833333334 53.00958333333335, -118.6520833333334 53.01041666666668, -118.6529166666667 53.01041666666668, -118.6529166666667 53.01125000000002, -118.65375 53.01125000000002, -118.65375 53.01375000000002, -118.6545833333333 53.01375000000002, -118.6545833333333 53.01458333333335, -118.6554166666667 53.01458333333335, -118.6554166666667 53.01541666666668, -118.6545833333333 53.01541666666668, -118.6545833333333 53.01791666666668, -118.6554166666667 53.01791666666668, -118.6554166666667 53.01875000000001, -118.65625 53.01875000000001, -118.65625 53.02041666666668, -118.6554166666667 53.02041666666668, -118.6554166666667 53.02125000000001, -118.6545833333333 53.02125000000001, -118.6545833333333 53.02208333333334, -118.65375 53.02208333333334, -118.65375 53.02291666666668, -118.6529166666667 53.02291666666668, -118.6529166666667 53.02375000000001, -118.6520833333334 53.02375000000001, -118.6520833333334 53.02458333333335, -118.65125 53.02458333333335, -118.65125 53.02625000000001, -118.6529166666667 53.02625000000001, -118.6529166666667 53.02708333333335, -118.65375 53.02708333333335, -118.65375 53.02875000000002, -118.6545833333333 53.02875000000002, -118.6545833333333 53.02958333333335, -118.6554166666667 53.02958333333335, -118.6554166666667 53.03041666666668, -118.65625 53.03041666666668, -118.65625 53.03291666666668, -118.6570833333333 53.03291666666668, -118.6570833333333 53.03458333333334, -118.6579166666667 53.03458333333334, -118.6579166666667 53.03541666666668, -118.65875 53.03541666666668, -118.65875 53.03625000000001, -118.6620833333334 53.03625000000001, -118.6620833333334 53.03708333333334, -118.6629166666667 53.03708333333334, -118.6629166666667 53.03791666666667, -118.66375 53.03791666666667, -118.66375 53.03875000000001, -118.6645833333334 53.03875000000001, -118.6645833333334 53.03958333333335, -118.6654166666667 53.03958333333335, -118.6654166666667 53.04041666666668, -118.66625 53.04041666666668, -118.66625 53.04375000000002, -118.6654166666667 53.04375000000002, -118.6654166666667 53.04541666666668, -118.6645833333334 53.04541666666668, -118.6645833333334 53.04458333333335, -118.6620833333334 53.04458333333335, -118.6620833333334 53.04541666666668, -118.66125 53.04541666666668, -118.66125 53.04625000000001, -118.6604166666667 53.04625000000001, -118.6595833333333 53.04625000000001, -118.6595833333333 53.04708333333335, -118.6554166666667 53.04708333333335, -118.6554166666667 53.04541666666668, -118.65625 53.04541666666668, -118.65625 53.04458333333335, -118.6554166666667 53.04458333333335, -118.6554166666667 53.04375000000002, -118.6545833333333 53.04375000000002, -118.6545833333333 53.04291666666668, -118.65375 53.04291666666668, -118.65375 53.04208333333335, -118.6529166666667 53.04208333333335, -118.6529166666667 53.04125000000001, -118.6520833333334 53.04125000000001, -118.6520833333334 53.04041666666668, -118.65125 53.04041666666668, -118.65125 53.03958333333335, -118.6504166666667 53.03958333333335, -118.6504166666667 53.03875000000001, -118.6495833333334 53.03875000000001, -118.6495833333334 53.03791666666667, -118.6470833333333 53.03791666666667, -118.6470833333333 53.03875000000001, -118.64625 53.03875000000001, -118.6454166666667 53.03875000000001, -118.6454166666667 53.03958333333335, -118.6445833333333 53.03958333333335, -118.6445833333333 53.04041666666668, -118.64375 53.04041666666668, -118.64375 53.04125000000001, -118.6429166666667 53.04125000000001, -118.6429166666667 53.04208333333335, -118.6420833333333 53.04208333333335, -118.6420833333333 53.04291666666668, -118.64125 53.04291666666668, -118.64125 53.04375000000002, -118.6395833333333 53.04375000000002, -118.6395833333333 53.04291666666668, -118.6370833333334 53.04291666666668, -118.6370833333334 53.04375000000002, -118.6354166666667 53.04375000000002, -118.6345833333334 53.04375000000002, -118.6345833333334 53.04458333333335, -118.6329166666667 53.04458333333335, -118.6329166666667 53.04375000000002, -118.6295833333333 53.04375000000002, -118.6295833333333 53.04458333333335, -118.62875 53.04458333333335, -118.6279166666667 53.04458333333335, -118.6279166666667 53.04541666666668, -118.6270833333333 53.04541666666668, -118.6270833333333 53.04458333333335, -118.6170833333333 53.04458333333335, -118.6170833333333 53.04541666666668, -118.6129166666667 53.04541666666668, -118.6120833333333 53.04541666666668, -118.6120833333333 53.04625000000001, -118.6104166666667 53.04625000000001, -118.6104166666667 53.04541666666668, -118.6095833333333 53.04541666666668, -118.6095833333333 53.04375000000002, -118.60875 53.04375000000002, -118.60875 53.04291666666668, -118.6079166666667 53.04291666666668, -118.6079166666667 53.04208333333335, -118.60625 53.04208333333335, -118.60625 53.04125000000001, -118.6045833333334 53.04125000000001, -118.6045833333334 53.04041666666668, -118.6029166666667 53.04041666666668, -118.6029166666667 53.03958333333335, -118.60125 53.03958333333335, -118.60125 53.03875000000001, -118.5995833333334 53.03875000000001, -118.5995833333334 53.03791666666667, -118.59875 53.03791666666667, -118.59875 53.03708333333334, -118.5979166666667 53.03708333333334, -118.5979166666667 53.03375000000001, -118.5970833333333 53.03375000000001, -118.5970833333333 53.03291666666668, -118.59625 53.03291666666668, -118.59625 53.03208333333335, -118.5945833333333 53.03208333333335, -118.5945833333333 53.03125000000001, -118.59375 53.03125000000001, -118.59375 53.03041666666668, -118.5929166666667 53.03041666666668, -118.5929166666667 53.02958333333335, -118.5920833333333 53.02958333333335, -118.5920833333333 53.02875000000002, -118.5870833333334 53.02875000000002, -118.5870833333334 53.02791666666668, -118.5804166666667 53.02791666666668, -118.5804166666667 53.02708333333335, -118.57625 53.02708333333335, -118.57625 53.02791666666668, -118.5754166666667 53.02791666666668, -118.5745833333334 53.02791666666668, -118.5745833333334 53.02958333333335, -118.57375 53.02958333333335, -118.57375 53.03041666666668, -118.5729166666667 53.03041666666668, -118.5729166666667 53.03125000000001, -118.5720833333334 53.03125000000001, -118.5720833333334 53.03208333333335, -118.57125 53.03208333333335, -118.5704166666667 53.03208333333335, -118.5704166666667 53.03291666666668, -118.5695833333334 53.03291666666668, -118.56875 53.03291666666668, -118.56875 53.03375000000001, -118.5679166666667 53.03375000000001, -118.5670833333333 53.03375000000001, -118.5670833333333 53.03458333333334, -118.56625 53.03458333333334, -118.5654166666667 53.03458333333334, -118.5654166666667 53.03541666666668, -118.5645833333333 53.03541666666668, -118.5645833333333 53.03625000000001, -118.56375 53.03625000000001, -118.56375 53.03708333333334, -118.5620833333333 53.03708333333334, -118.56125 53.03708333333334, -118.56125 53.03791666666667, -118.5604166666667 53.03791666666667, -118.5595833333334 53.03791666666667, -118.5595833333334 53.03958333333335, -118.55625 53.03958333333335, -118.5554166666667 53.03958333333335, -118.5554166666667 53.04041666666668, -118.5529166666667 53.04041666666668, -118.5529166666667 53.04458333333335, -118.55375 53.04458333333335, -118.55375 53.04625000000001, -118.5545833333333 53.04625000000001, -118.5545833333333 53.04708333333335, -118.5554166666667 53.04708333333335, -118.5554166666667 53.05125000000001, -118.5545833333333 53.05125000000001, -118.55375 53.05125000000001, -118.55375 53.05208333333334, -118.5520833333333 53.05208333333334, -118.5520833333333 53.05125000000001, -118.55125 53.05125000000001, -118.55125 53.05208333333334, -118.5479166666667 53.05208333333334, -118.5470833333333 53.05208333333334, -118.5470833333333 53.05291666666668, -118.54625 53.05291666666668, -118.54625 53.05375000000001, -118.5454166666667 53.05375000000001, -118.5454166666667 53.05458333333335, -118.5445833333333 53.05458333333335, -118.5445833333333 53.05541666666668, -118.5429166666667 53.05541666666668, -118.5429166666667 53.05458333333335, -118.5404166666667 53.05458333333335, -118.5404166666667 53.05375000000001, -118.53875 53.05375000000001, -118.53875 53.05291666666668, -118.5370833333334 53.05291666666668, -118.5370833333334 53.05208333333334, -118.53625 53.05208333333334, -118.53625 53.05125000000001, -118.5354166666667 53.05125000000001, -118.5354166666667 53.05041666666668, -118.5304166666667 53.05041666666668, -118.5304166666667 53.04958333333335, -118.5279166666667 53.04958333333335, -118.5279166666667 53.04875000000001, -118.5245833333334 53.04875000000001, -118.5245833333334 53.04958333333335, -118.52375 53.04958333333335, -118.52375 53.05041666666668, -118.5229166666667 53.05041666666668, -118.5220833333333 53.05041666666668, -118.5220833333333 53.05125000000001, -118.52125 53.05125000000001, -118.52125 53.05208333333334, -118.5204166666667 53.05208333333334, -118.5204166666667 53.05291666666668, -118.5195833333333 53.05291666666668, -118.5195833333333 53.05208333333334, -118.51625 53.05208333333334, -118.51625 53.05291666666668, -118.5145833333333 53.05291666666668, -118.51375 53.05291666666668, -118.51375 53.05375000000001, -118.51125 53.05375000000001, -118.5104166666667 53.05375000000001, -118.5104166666667 53.05458333333335, -118.5095833333334 53.05458333333335, -118.5095833333334 53.05541666666668, -118.50875 53.05541666666668, -118.50875 53.05625000000001, -118.5079166666667 53.05625000000001, -118.5079166666667 53.05708333333335, -118.50375 53.05708333333335, -118.50375 53.05625000000001, -118.5004166666667 53.05625000000001, -118.5004166666667 53.05708333333335, -118.5 53.05708333333335, -118.5 53, -118.6454166666667 53))"
82042777,07AA002,82042973,53.125,-118.375,5100,0.43,"POLYGON ((-118.5 53.05708333333335, -118.49625 53.05708333333335, -118.49625 53.05625000000001, -118.4970833333334 53.05625000000001, -118.4970833333334 53.05458333333335, -118.49625 53.05458333333335, -118.49625 53.05291666666668, -118.4954166666667 53.05291666666668, -118.4954166666667 53.05041666666668, -118.49375 53.05041666666668, -118.49375 53.04958333333335, -118.4929166666667 53.04958333333335, -118.4929166666667 53.04791666666668, -118.4920833333333 53.04791666666668, -118.4920833333333 53.04625000000001, -118.49125 53.04625000000001, -118.49125 53.04375000000002, -118.48875 53.04375000000002, -118.48875 53.04291666666668, -118.4870833333333 53.04291666666668, -118.4870833333333 53.04208333333335, -118.4845833333333 53.04208333333335, -118.4845833333333 53.04125000000001, -118.4820833333333 53.04125000000001, -118.4820833333333 53.04041666666668, -118.4804166666667 53.04041666666668, -118.4804166666667 53.03958333333335, -118.4770833333334 53.03958333333335, -118.4770833333334 53.03875000000001, -118.47625 53.03875000000001, -118.47625 53.03791666666667, -118.4754166666667 53.03791666666667, -118.4754166666667 53.03708333333334, -118.4745833333334 53.03708333333334, -118.4745833333334 53.03541666666668, -118.47125 53.03541666666668, -118.47125 53.03458333333334, -118.4670833333333 53.03458333333334, -118.4670833333333 53.03375000000001, -118.4645833333334 53.03375000000001, -118.4645833333334 53.03291666666668, -118.46375 53.03291666666668, -118.46375 53.03125000000001, -118.4620833333334 53.03125000000001, -118.4620833333334 53.03041666666668, -118.4604166666667 53.03041666666668, -118.4604166666667 53.02958333333335, -118.4595833333333 53.02958333333335, -118.4595833333333 53.02875000000002, -118.45625 53.02875000000002, -118.45625 53.02791666666668, -118.4545833333333 53.02791666666668, -118.4545833333333 53.02708333333335, -118.45375 53.02708333333335, -118.45375 53.02625000000001, -118.45125 53.02625000000001, -118.45125 53.02541666666668, -118.4495833333334 53.02541666666668, -118.4495833333334 53.02458333333335, -118.4479166666667 53.02458333333335, -118.4479166666667 53.02375000000001, -118.4470833333334 53.02375000000001, -118.4470833333334 53.02291666666668, -118.44625 53.02291666666668, -118.44625 53.02208333333334, -118.4454166666667 53.02208333333334, -118.4454166666667 53.02041666666668, -118.4445833333334 53.02041666666668, -118.4445833333334 53.01958333333334, -118.44375 53.01958333333334, -118.44375 53.01791666666668, -118.4429166666667 53.01791666666668, -118.4429166666667 53.01625000000001, -118.44375 53.01625000000001, -118.44375 53.01541666666668, -118.4420833333333 53.01541666666668, -118.4420833333333 53.01458333333335, -118.4395833333333 53.01458333333335, -118.4395833333333 53.01375000000002, -118.43875 53.01375000000002, -118.43875 53.01291666666668, -118.4379166666667 53.01291666666668, -118.4379166666667 53.01208333333335, -118.43625 53.01208333333335, -118.43625 53.01125000000002, -118.4354166666667 53.01125000000002, -118.4354166666667 53.01041666666668, -118.4345833333334 53.01041666666668, -118.4345833333334 53.00958333333335, -118.4329166666667 53.00958333333335, -118.4329166666667 53.00875000000001, -118.4320833333334 53.00875000000001, -118.4320833333334 53.00791666666668, -118.4304166666667 53.00791666666668, -118.4304166666667 53.00708333333335, -118.4295833333333 53.00708333333335, -118.4295833333333 53.00541666666668, -118.42875 53.00541666666668, -118.42875 53.00208333333335, -118.4295833333333 53.00208333333335, -118.4354166666667 53.00208333333335, -118.4354166666667 53.00125000000001, -118.43625 53.00125000000001, -118.4370833333333 53.00125000000001, -118.4370833333333 53.00041666666668, -118.4379166666667 53.00041666666668, -118.43875 53.00041666666668, -118.43875 53, -118.5 53, -118.5 53.05708333333335))"
82042777,07AA002,82042973,52.875,-118.625,5114,2.84,"POLYGON ((-118.5 52.90541666666668, -118.50125 52.90541666666668, -118.50125 52.90458333333335, -118.5045833333333 52.90458333333335, -118.5045833333333 52.90541666666668, -118.5054166666667 52.90541666666668, -118.5054166666667 52.90625000000001, -118.5079166666667 52.90625000000001, -118.5079166666667 52.90541666666668, -118.50875 52.90541666666668, -118.50875 52.90458333333335, -118.5095833333334 52.90458333333335, -118.5095833333334 52.90375000000002, -118.5104166666667 52.90375000000002, -118.5104166666667 52.90291666666668, -118.51125 52.90291666666668, -118.51125 52.90208333333335, -118.5120833333334 52.90208333333335, -118.5120833333334 52.90125000000001, -118.5129166666667 52.90125000000001, -118.5129166666667 52.90041666666668, -118.51375 52.90041666666668, -118.51375 52.89958333333335, -118.5145833333333 52.89958333333335, -118.5145833333333 52.89875000000001, -118.5154166666667 52.89875000000001, -118.5154166666667 52.89791666666668, -118.51625 52.89791666666668, -118.51625 52.89708333333334, -118.5170833333333 52.89708333333334, -118.5170833333333 52.89625000000001, -118.51875 52.89625000000001, -118.51875 52.89708333333334, -118.5195833333333 52.89708333333334, -118.5195833333333 52.89791666666668, -118.5220833333333 52.89791666666668, -118.5220833333333 52.89708333333334, -118.52375 52.89708333333334, -118.52375 52.89791666666668, -118.5254166666667 52.89791666666668, -118.5254166666667 52.89875000000001, -118.52875 52.89875000000001, -118.52875 52.89958333333335, -118.5295833333333 52.89958333333335, -118.5295833333333 52.90041666666668, -118.5320833333333 52.90041666666668, -118.5320833333333 52.90125000000001, -118.5329166666667 52.90125000000001, -118.5329166666667 52.90208333333335, -118.5345833333333 52.90208333333335, -118.5345833333333 52.90291666666668, -118.5354166666667 52.90291666666668, -118.5354166666667 52.90541666666668, -118.5379166666667 52.90541666666668, -118.5379166666667 52.90458333333335, -118.53875 52.90458333333335, -118.53875 52.90375000000002, -118.5404166666667 52.90375000000002, -118.5404166666667 52.90458333333335, -118.54125 52.90458333333335, -118.54125 52.90541666666668, -118.5420833333334 52.90541666666668, -118.5420833333334 52.90708333333335, -118.5429166666667 52.90708333333335, -118.5429166666667 52.90791666666668, -118.54375 52.90791666666668, -118.54375 52.90875000000001, -118.5445833333333 52.90875000000001, -118.5445833333333 52.90958333333334, -118.5454166666667 52.90958333333334, -118.5454166666667 52.90875000000001, -118.54625 52.90875000000001, -118.54875 52.90875000000001, -118.54875 52.90708333333335, -118.5495833333333 52.90708333333335, -118.5495833333333 52.90625000000001, -118.5504166666667 52.90625000000001, -118.55125 52.90625000000001, -118.55125 52.90541666666668, -118.5529166666667 52.90541666666668, -118.5529166666667 52.90625000000001, -118.55375 52.90625000000001, -118.55375 52.90541666666668, -118.5545833333333 52.90541666666668, -118.5545833333333 52.90458333333335, -118.5554166666667 52.90458333333335, -118.5554166666667 52.90375000000002, -118.55625 52.90375000000002, -118.55625 52.90291666666668, -118.5570833333334 52.90291666666668, -118.5570833333334 52.90208333333335, -118.5579166666667 52.90208333333335, -118.5579166666667 52.90125000000001, -118.55875 52.90125000000001, -118.55875 52.90041666666668, -118.56125 52.90041666666668, -118.56125 52.90125000000001, -118.56375 52.90125000000001, -118.56375 52.89791666666668, -118.5645833333333 52.89791666666668, -118.5645833333333 52.89625000000001, -118.5654166666667 52.89625000000001, -118.5654166666667 52.89458333333334, -118.56625 52.89458333333334, -118.56625 52.89291666666668, -118.5670833333333 52.89291666666668, -118.5670833333333 52.89208333333335, -118.5679166666667 52.89208333333335, -118.5679166666667 52.89125000000001, -118.56875 52.89125000000001, -118.5695833333334 52.89125000000001, -118.5695833333334 52.88958333333335, -118.5704166666667 52.88958333333335, -118.5704166666667 52.88791666666668, -118.57125 52.88791666666668, -118.5720833333334 52.88791666666668, -118.5720833333334 52.88708333333335, -118.5729166666667 52.88708333333335, -118.57375 52.88708333333335, -118.57375 52.88625000000002, -118.5745833333334 52.88625000000002, -118.5754166666667 52.88625000000002, -118.5754166666667 52.88541666666668, -118.57625 52.88541666666668, -118.57625 52.88458333333335, -118.5779166666667 52.88458333333335, -118.5779166666667 52.88541666666668, -118.5804166666667 52.88541666666668, -118.5804166666667 52.88375000000001, -118.58125 52.88375000000001, -118.58125 52.88458333333335, -118.58625 52.88458333333335, -118.58625 52.88375000000001, -118.5870833333334 52.88375000000001, -118.5879166666667 52.88375000000001, -118.5879166666667 52.88291666666668, -118.58875 52.88291666666668, -118.5895833333334 52.88291666666668, -118.5895833333334 52.88208333333335, -118.5904166666667 52.88208333333335, -118.5904166666667 52.88125000000001, -118.5929166666667 52.88125000000001, -118.5929166666667 52.88208333333335, -118.5954166666667 52.88208333333335, -118.5954166666667 52.88041666666668, -118.59625 52.88041666666668, -118.59875 52.88041666666668, -118.59875 52.88125000000001, -118.5995833333334 52.88125000000001, -118.5995833333334 52.88041666666668, -118.6004166666667 52.88041666666668, -118.60125 52.88041666666668, -118.60125 52.87958333333334, -118.60375 52.87958333333334, -118.60375 52.88041666666668, -118.6120833333333 52.88041666666668, -118.6120833333333 52.88125000000001, -118.61375 52.88125000000001, -118.61375 52.88208333333335, -118.6145833333333 52.88208333333335, -118.6145833333333 52.88291666666668, -118.6154166666667 52.88291666666668, -118.6154166666667 52.88375000000001, -118.61625 52.88375000000001, -118.61625 52.88625000000002, -118.6154166666667 52.88625000000002, -118.6154166666667 52.89041666666668, -118.6145833333333 52.89041666666668, -118.6145833333333 52.89208333333335, -118.61375 52.89208333333335, -118.61375 52.89458333333334, -118.6129166666667 52.89458333333334, -118.6129166666667 52.89541666666668, -118.6145833333333 52.89541666666668, -118.6145833333333 52.89625000000001, -118.6154166666667 52.89625000000001, -118.6154166666667 52.89708333333334, -118.61625 52.89708333333334, -118.61625 52.89958333333335, -118.6145833333333 52.89958333333335, -118.61375 52.89958333333335, -118.61375 52.90041666666668, -118.6129166666667 52.90041666666668, -118.6120833333333 52.90041666666668, -118.6120833333333 52.90125000000001, -118.6104166666667 52.90125000000001, -118.6095833333333 52.90125000000001, -118.6095833333333 52.90208333333335, -118.60875 52.90208333333335, -118.6079166666667 52.90208333333335, -118.6079166666667 52.90291666666668, -118.6070833333333 52.90291666666668, -118.6070833333333 52.90541666666668, -118.6079166666667 52.90541666666668, -118.6079166666667 52.90625000000001, -118.60875 52.90625000000001, -118.60875 52.90708333333335, -118.6095833333333 52.90708333333335, -118.6095833333333 52.90875000000001, -118.6104166666667 52.90875000000001, -118.6104166666667 52.90958333333334, -118.61125 52.90958333333334, -118.61125 52.91041666666668, -118.6120833333333 52.91041666666668, -118.6120833333333 52.91125000000001, -118.61625 52.91125000000001, -118.61625 52.91208333333334, -118.6179166666667 52.91208333333334, -118.6179166666667 52.91291666666667, -118.61875 52.91291666666667, -118.61875 52.91375000000001, -118.6204166666667 52.91375000000001, -118.6204166666667 52.91541666666668, -118.62125 52.91541666666668, -118.62125 52.92375000000001, -118.6204166666667 52.92375000000001, -118.6195833333334 52.92375000000001, -118.6195833333334 52.92541666666668, -118.61875 52.92541666666668, -118.6179166666667 52.92541666666668, -118.6179166666667 52.92708333333334, -118.6170833333333 52.92708333333334, -118.6170833333333 52.92791666666668, -118.61625 52.92791666666668, -118.61625 52.92875000000002, -118.6170833333333 52.92875000000002, -118.6170833333333 52.93125000000001, -118.61625 52.93125000000001, -118.61625 52.93291666666669, -118.6154166666667 52.93291666666669, -118.6154166666667 52.93375000000002, -118.6120833333333 52.93375000000002, -118.61125 52.93375000000002, -118.61125 52.93625000000002, -118.6120833333333 52.93625000000002, -118.6120833333333 52.93708333333335, -118.61375 52.93708333333335, -118.61375 52.93791666666668, -118.6170833333333 52.93791666666668, -118.6170833333333 52.93875000000001, -118.61875 52.93875000000001, -118.61875 52.93958333333335, -118.6195833333334 52.93958333333335, -118.6195833333334 52.94041666666668, -118.61875 52.94041666666668, -118.61875 52.94208333333334, -118.6245833333333 52.94208333333334, -118.6245833333333 52.94291666666668, -118.6270833333333 52.94291666666668, -118.6270833333333 52.94458333333335, -118.6279166666667 52.94458333333335, -118.6279166666667 52.94541666666668, -118.62875 52.94541666666668, -118.62875 52.94625000000001, -118.6295833333333 52.94625000000001, -118.6295833333333 52.94708333333335, -118.6320833333334 52.94708333333335, -118.6320833333334 52.94791666666668, -118.6354166666667 52.94791666666668, -118.6354166666667 52.94875000000002, -118.63875 52.94875000000002, -118.63875 52.94958333333335, -118.6420833333333 52.94958333333335, -118.6420833333333 52.95041666666668, -118.64375 52.95041666666668, -118.64375 52.95125000000002, -118.6445833333333 52.95125000000002, -118.6445833333333 52.95208333333335, -118.6470833333333 52.95208333333335, -118.6470833333333 52.95291666666668, -118.6495833333334 52.95291666666668, -118.6495833333334 52.95458333333335, -118.6504166666667 52.95458333333335, -118.6504166666667 52.95541666666668, -118.65125 52.95541666666668, -118.65125 52.95708333333334, -118.6520833333334 52.95708333333334, -118.6520833333334 52.95791666666668, -118.6529166666667 52.95791666666668, -118.6529166666667 52.95875000000001, -118.65375 52.95875000000001, -118.65375 52.95958333333334, -118.6545833333333 52.95958333333334, -118.6545833333333 52.96041666666668, -118.6554166666667 52.96041666666668, -118.6554166666667 52.96125000000001, -118.65875 52.96125000000001, -118.65875 52.96208333333335, -118.6604166666667 52.96208333333335, -118.6604166666667 52.96291666666668, -118.66125 52.96291666666668, -118.66125 52.96458333333335, -118.6604166666667 52.96458333333335, -118.6604166666667 52.96541666666668, -118.6595833333333 52.96541666666668, -118.6595833333333 52.96708333333335, -118.65875 52.96708333333335, -118.6579166666667 52.96708333333335, -118.6579166666667 52.96958333333335, -118.65875 52.96958333333335, -118.65875 52.97041666666668, -118.6595833333333 52.97041666666668, -118.6595833333333 52.97125000000001, -118.66125 52.97125000000001, -118.66125 52.97375000000001, -118.6620833333334 52.97375000000001, -118.6620833333334 52.97458333333334, -118.66375 52.97458333333334, -118.66375 52.97541666666667, -118.6679166666667 52.97541666666667, -118.6679166666667 52.97708333333335, -118.6704166666667 52.97708333333335, -118.6704166666667 52.97791666666668, -118.67125 52.97791666666668, -118.67125 52.97958333333335, -118.6704166666667 52.97958333333335, -118.6704166666667 52.98041666666668, -118.6695833333333 52.98041666666668, -118.6695833333333 52.98208333333335, -118.6670833333334 52.98208333333335, -118.6670833333334 52.98125000000002, -118.66625 52.98125000000002, -118.66625 52.98208333333335, -118.6654166666667 52.98208333333335, -118.6654166666667 52.98291666666668, -118.6645833333334 52.98291666666668, -118.6645833333334 52.98375000000001, -118.66375 52.98375000000001, -118.6629166666667 52.98375000000001, -118.6629166666667 52.98458333333335, -118.6620833333334 52.98458333333335, -118.6620833333334 52.98541666666668, -118.66125 52.98541666666668, -118.66125 52.98625000000001, -118.6604166666667 52.98625000000001, -118.6604166666667 52.98708333333335, -118.6595833333333 52.98708333333335, -118.6595833333333 52.98791666666668, -118.65375 52.98791666666668, -118.6529166666667 52.98791666666668, -118.6529166666667 52.98875000000001, -118.65125 52.98875000000001, -118.6504166666667 52.98875000000001, -118.6504166666667 52.98958333333334, -118.64875 52.98958333333334, -118.6479166666667 52.98958333333334, -118.6479166666667 52.99208333333335, -118.6470833333333 52.99208333333335, -118.6470833333333 52.99291666666668, -118.6479166666667 52.99291666666668, -118.6479166666667 52.99375000000001, -118.64875 52.99375000000001, -118.64875 52.99541666666669, -118.6495833333334 52.99541666666669, -118.6495833333334 52.99625000000002, -118.6504166666667 52.99625000000002, -118.6504166666667 52.99875000000002, -118.64875 52.99875000000002, -118.64875 52.99791666666668, -118.6470833333333 52.99791666666668, -118.6470833333333 52.99875000000002, -118.64625 52.99875000000002, -118.64625 52.99958333333335, -118.6454166666667 52.99958333333335, -118.6454166666667 53, -118.5 53, -118.5 52.90541666666668))"
